code,name,sortorder,Mainpanel,uoanumber,uoaname,Profile,FTE,VeryGood,Good,Average,BelowAverage,unclassified,TOWN,LONGITUDE,LATITUDE,HWVeryGood,HWGood,HWAverage,HWBelowAverage,HWunclassified
10007780,School of Oriental and African Studies,1400,C,20,Law,Outputs,21.7,30.8,38.4,23.1,5.1,2.6,LONDON,-0.129233,51.522352,,,,,
10007780,School of Oriental and African Studies,1400,C,20,Law,Impact,21.7,0,63.3,23.4,13.3,0,LONDON,-0.129233,51.522352,,,,,
10007780,School of Oriental and African Studies,1400,C,20,Law,Environment,21.7,50,50,0,0,0,LONDON,-0.129233,51.522352,,,,,
10007780,School of Oriental and African Studies,1400,C,20,Law,Overall,21.7,28,45,19,6,2,LONDON,-0.129233,51.522352,,,,,
10007780,School of Oriental and African Studies,1400,C,21,Politics and International Studies,Outputs,24.6,19.6,38.1,38.2,3.1,1,LONDON,-0.129233,51.522352,,,,,
10007780,School of Oriental and African Studies,1400,C,21,Politics and International Studies,Impact,24.6,53.3,46.7,0,0,0,LONDON,-0.129233,51.522352,,,,,
10007780,School of Oriental and African Studies,1400,C,21,Politics and International Studies,Environment,24.6,25,25,37.5,12.5,0,LONDON,-0.129233,51.522352,,,,,
10007780,School of Oriental and African Studies,1400,C,21,Politics and International Studies,Overall,24.6,27,38,30,4,1,LONDON,-0.129233,51.522352,,,,,
10007780,School of Oriental and African Studies,1400,C,24,Anthropology and Development Studies,Outputs,18,23.9,35.8,35.8,3,1.5,LONDON,-0.129233,51.522352,,,,,
10007780,School of Oriental and African Studies,1400,C,24,Anthropology and Development Studies,Impact,18,26.7,20,53.3,0,0,LONDON,-0.129233,51.522352,,,,,
10007780,School of Oriental and African Studies,1400,C,24,Anthropology and Development Studies,Environment,18,25,50,25,0,0,LONDON,-0.129233,51.522352,,,,,
10007780,School of Oriental and African Studies,1400,C,24,Anthropology and Development Studies,Overall,18,25,34,38,2,1,LONDON,-0.129233,51.522352,,,,,
10007780,School of Oriental and African Studies,1400,C,24,Anthropology and Development Studies,Outputs,38.65,15.3,44.6,31.2,8.9,0,LONDON,-0.129233,51.522352,,,,,
10007780,School of Oriental and African Studies,1400,C,24,Anthropology and Development Studies,Impact,38.65,24,34,26,16,0,LONDON,-0.129233,51.522352,,,,,
10007780,School of Oriental and African Studies,1400,C,24,Anthropology and Development Studies,Environment,38.65,12.5,62.5,25,0,0,LONDON,-0.129233,51.522352,,,,,
10007780,School of Oriental and African Studies,1400,C,24,Anthropology and Development Studies,Overall,38.65,17,45,29,9,0,LONDON,-0.129233,51.522352,,,,,
10007780,School of Oriental and African Studies,1400,D,27,Area Studies,Outputs,46.95,20,40.6,30,8.8,0.6,LONDON,-0.129233,51.522352,,,,,
10007780,School of Oriental and African Studies,1400,D,27,Area Studies,Impact,46.95,0,80,13.3,6.7,0,LONDON,-0.129233,51.522352,,,,,
10007780,School of Oriental and African Studies,1400,D,27,Area Studies,Environment,46.95,40,30,30,0,0,LONDON,-0.129233,51.522352,,,,,
10007780,School of Oriental and African Studies,1400,D,27,Area Studies,Overall,46.95,19,47,27,7,0,LONDON,-0.129233,51.522352,,,,,
10007780,School of Oriental and African Studies,1400,D,28,Modern Languages and Linguistics,Outputs,12.35,29.6,29.7,27.7,11.1,1.9,LONDON,-0.129233,51.522352,15.4,28.2,38.5,15.3,2.6
10007780,School of Oriental and African Studies,1400,D,28,Modern Languages and Linguistics,Impact,12.35,0,70,30,0,0,LONDON,-0.129233,51.522352,90,10,0,0,0
10007780,School of Oriental and African Studies,1400,D,28,Modern Languages and Linguistics,Environment,12.35,50,40,10,0,0,LONDON,-0.129233,51.522352,30,70,0,0,0
10007780,School of Oriental and African Studies,1400,D,28,Modern Languages and Linguistics,Overall,12.35,27,39,26,7,1,LONDON,-0.129233,51.522352,33,30,25,10,2
10007780,School of Oriental and African Studies,1400,D,30,History,Outputs,17.2,20.6,38.2,36.8,2.9,1.5,LONDON,-0.129233,51.522352,,,,,
10007780,School of Oriental and African Studies,1400,D,30,History,Impact,17.2,0,23.3,63.4,13.3,0,LONDON,-0.129233,51.522352,,,,,
10007780,School of Oriental and African Studies,1400,D,30,History,Environment,17.2,10,40,50,0,0,LONDON,-0.129233,51.522352,,,,,
10007780,School of Oriental and African Studies,1400,D,30,History,Overall,17.2,15,35,44,5,1,LONDON,-0.129233,51.522352,,,,,
10007780,School of Oriental and African Studies,1400,D,33,Theology and Religious Studies,Outputs,14.3,29.1,49.1,18.2,1.8,1.8,LONDON,-0.129233,51.522352,,,,,
10007780,School of Oriental and African Studies,1400,D,33,Theology and Religious Studies,Impact,14.3,20,40,40,0,0,LONDON,-0.129233,51.522352,,,,,
10007780,School of Oriental and African Studies,1400,D,33,Theology and Religious Studies,Environment,14.3,40,60,0,0,0,LONDON,-0.129233,51.522352,,,,,
10007780,School of Oriental and African Studies,1400,D,33,Theology and Religious Studies,Overall,14.3,29,49,20,1,1,LONDON,-0.129233,51.522352,,,,,
10007780,School of Oriental and African Studies,1400,D,34,"Art and Design: History, Practice and Theory",Outputs,9.75,36.1,47.2,16.7,0,0,LONDON,-0.129233,51.522352,7.4,33.3,29.7,22.2,7.4
10007780,School of Oriental and African Studies,1400,D,34,"Art and Design: History, Practice and Theory",Impact,9.75,20,60,20,0,0,LONDON,-0.129233,51.522352,90,10,0,0,0
10007780,School of Oriental and African Studies,1400,D,34,"Art and Design: History, Practice and Theory",Environment,9.75,50,20,30,0,0,LONDON,-0.129233,51.522352,70,30,0,0,0
10007780,School of Oriental and African Studies,1400,D,34,"Art and Design: History, Practice and Theory",Overall,9.75,35,46,19,0,0,LONDON,-0.129233,51.522352,33,28,20,14,5
10007780,School of Oriental and African Studies,1400,D,35,"Music, Drama, Dance and Performing Arts",Outputs,8,59.4,28.1,12.5,0,0,LONDON,-0.129233,51.522352,,,,,
10007780,School of Oriental and African Studies,1400,D,35,"Music, Drama, Dance and Performing Arts",Impact,8,10,90,0,0,0,LONDON,-0.129233,51.522352,,,,,
10007780,School of Oriental and African Studies,1400,D,35,"Music, Drama, Dance and Performing Arts",Environment,8,20,80,0,0,0,LONDON,-0.129233,51.522352,,,,,
10007780,School of Oriental and African Studies,1400,D,35,"Music, Drama, Dance and Performing Arts",Overall,8,44,48,8,0,0,LONDON,-0.129233,51.522352,,,,,
10007774,University of Oxford,1410,A,1,Clinical Medicine,Outputs,238.51,33.5,54.1,11.8,0.1,0.5,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,A,1,Clinical Medicine,Impact,238.51,82.4,17.6,0,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,A,1,Clinical Medicine,Environment,238.51,100,0,0,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,A,1,Clinical Medicine,Overall,238.51,53,39,8,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,A,2,"Public Health, Health Services and Primary Care",Outputs,47.7,42.2,44.8,10.9,1.6,0.5,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,A,2,"Public Health, Health Services and Primary Care",Impact,47.7,90,10,0,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,A,2,"Public Health, Health Services and Primary Care",Environment,47.7,75,25,0,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,A,2,"Public Health, Health Services and Primary Care",Overall,47.7,57,35,7,1,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,A,4,"Psychology, Psychiatry and Neuroscience",Outputs,98.3,54,38.8,6.9,0.3,0,OXFORD,-1.262868,51.757644,6.4,31.9,55.3,4.3,2.1
10007774,University of Oxford,1410,A,4,"Psychology, Psychiatry and Neuroscience",Impact,98.3,85.5,14.5,0,0,0,OXFORD,-1.262868,51.757644,80,20,0,0,0
10007774,University of Oxford,1410,A,4,"Psychology, Psychiatry and Neuroscience",Environment,98.3,100,0,0,0,0,OXFORD,-1.262868,51.757644,0,75,25,0,0
10007774,University of Oxford,1410,A,4,"Psychology, Psychiatry and Neuroscience",Overall,98.3,67,28,5,0,0,OXFORD,-1.262868,51.757644,20,36,40,3,1
10007774,University of Oxford,1410,A,5,Biological Sciences,Outputs,223.8,35.6,54.4,10,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,A,5,Biological Sciences,Impact,223.8,61.7,36.6,1.7,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,A,5,Biological Sciences,Environment,223.8,75,25,0,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,A,5,Biological Sciences,Overall,223.8,47,46,7,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,B,7,Earth Systems and Environmental Sciences,Outputs,36.45,39.7,56.5,3,0.8,0,OXFORD,-1.262868,51.757644,4.9,60.7,29.5,4.9,0
10007774,University of Oxford,1410,B,7,Earth Systems and Environmental Sciences,Impact,36.45,18,66,16,0,0,OXFORD,-1.262868,51.757644,13.3,86.7,0,0,0
10007774,University of Oxford,1410,B,7,Earth Systems and Environmental Sciences,Environment,36.45,90,10,0,0,0,OXFORD,-1.262868,51.757644,0,100,0,0,0
10007774,University of Oxford,1410,B,7,Earth Systems and Environmental Sciences,Overall,36.45,43,51,5,1,0,OXFORD,-1.262868,51.757644,6,72,19,3,0
10007774,University of Oxford,1410,B,8,Chemistry,Outputs,83.9,38.2,58,2.5,0.3,1,OXFORD,-1.262868,51.757644,15,79.7,5.3,0,0
10007774,University of Oxford,1410,B,8,Chemistry,Impact,83.9,55.6,35.5,8.9,0,0,OXFORD,-1.262868,51.757644,10,80,10,0,0
10007774,University of Oxford,1410,B,8,Chemistry,Environment,83.9,90,10,0,0,0,OXFORD,-1.262868,51.757644,0,60,40,0,0
10007774,University of Oxford,1410,B,8,Chemistry,Overall,83.9,49,47,3,0,1,OXFORD,-1.262868,51.757644,12,77,11,0,0
10007774,University of Oxford,1410,B,9,Physics,Outputs,124.7,33.2,58.6,7.3,0.5,0.4,OXFORD,-1.262868,51.757644,21.5,73.4,5.1,0,0
10007774,University of Oxford,1410,B,9,Physics,Impact,124.7,41.5,43.1,15.4,0,0,OXFORD,-1.262868,51.757644,50,36.7,13.3,0,0
10007774,University of Oxford,1410,B,9,Physics,Environment,124.7,85,15,0,0,0,OXFORD,-1.262868,51.757644,10,65,25,0,0
10007774,University of Oxford,1410,B,9,Physics,Overall,124.7,43,49,7,1,0,OXFORD,-1.262868,51.757644,25,65,10,0,0
10007774,University of Oxford,1410,B,10,Mathematical Sciences,Outputs,148.6,41.1,52.6,6.3,0,0,OXFORD,-1.262868,51.757644,21.9,60.7,17.1,0.3,0
10007774,University of Oxford,1410,B,10,Mathematical Sciences,Impact,148.6,87.5,12.5,0,0,0,OXFORD,-1.262868,51.757644,30,54,16,0,0
10007774,University of Oxford,1410,B,10,Mathematical Sciences,Environment,148.6,100,0,0,0,0,OXFORD,-1.262868,51.757644,60,40,0,0,0
10007774,University of Oxford,1410,B,10,Mathematical Sciences,Overall,148.6,59,37,4,0,0,OXFORD,-1.262868,51.757644,29,56,15,0,0
10007774,University of Oxford,1410,B,11,Computer Science and Informatics,Outputs,73.5,47.5,39.2,10.6,2.3,0.4,OXFORD,-1.262868,51.757644,12.1,53.8,27.5,6.6,0
10007774,University of Oxford,1410,B,11,Computer Science and Informatics,Impact,73.5,60,20,10,0,10,OXFORD,-1.262868,51.757644,40,60,0,0,0
10007774,University of Oxford,1410,B,11,Computer Science and Informatics,Environment,73.5,70,30,0,0,0,OXFORD,-1.262868,51.757644,50,50,0,0,0
10007774,University of Oxford,1410,B,11,Computer Science and Informatics,Overall,73.5,53,34,9,2,2,OXFORD,-1.262868,51.757644,23,55,18,4,0
10007774,University of Oxford,1410,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",Outputs,34.12,45.6,51.5,2.9,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",Impact,34.12,90,10,0,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",Environment,34.12,80,20,0,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",Overall,34.12,60,38,2,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,B,15,General Engineering,Outputs,93.79,39.5,55.4,4.8,0,0.3,OXFORD,-1.262868,51.757644,21,70,8.4,0.3,0.3
10007774,University of Oxford,1410,B,15,General Engineering,Impact,93.79,84,12,4,0,0,OXFORD,-1.262868,51.757644,60,38.1,1.9,0,0
10007774,University of Oxford,1410,B,15,General Engineering,Environment,93.79,85,15,0,0,0,OXFORD,-1.262868,51.757644,70,30,0,0,0
10007774,University of Oxford,1410,B,15,General Engineering,Overall,93.79,55,41,4,0,0,OXFORD,-1.262868,51.757644,36,58,6,0,0
10007774,University of Oxford,1410,C,17,"Geography, Environmental Studies and Archaeology",Outputs,33.33,33.9,35.7,27.8,2.6,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,17,"Geography, Environmental Studies and Archaeology",Impact,33.33,40,60,0,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,17,"Geography, Environmental Studies and Archaeology",Environment,33.33,75,25,0,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,17,"Geography, Environmental Studies and Archaeology",Overall,33.33,41,39,18,2,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,17,"Geography, Environmental Studies and Archaeology",Outputs,53.85,28.7,51.1,19.1,1.1,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,17,"Geography, Environmental Studies and Archaeology",Impact,53.85,36.7,43.3,20,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,17,"Geography, Environmental Studies and Archaeology",Environment,53.85,100,0,0,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,17,"Geography, Environmental Studies and Archaeology",Overall,53.85,41,42,16,1,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,18,Economics and Econometrics,Outputs,83.9,42.6,44.2,11.1,2.1,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,18,Economics and Econometrics,Impact,83.9,64.4,22.3,13.3,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,18,Economics and Econometrics,Environment,83.9,100,0,0,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,18,Economics and Econometrics,Overall,83.9,56,33,10,1,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,19,Business and Management Studies,Outputs,42.1,44.2,38.5,14.7,2.6,0,OXFORD,-1.262868,51.757644,8.4,44.5,41.2,5.1,0.8
10007774,University of Oxford,1410,C,19,Business and Management Studies,Impact,42.1,44,48,8,0,0,OXFORD,-1.262868,51.757644,18,82,0,0,0
10007774,University of Oxford,1410,C,19,Business and Management Studies,Environment,42.1,87.5,12.5,0,0,0,OXFORD,-1.262868,51.757644,12.5,87.5,0,0,0
10007774,University of Oxford,1410,C,19,Business and Management Studies,Overall,42.1,51,36,11,2,0,OXFORD,-1.262868,51.757644,11,58,27,3,1
10007774,University of Oxford,1410,C,20,Law,Outputs,108.88,25.9,51.9,20.3,1.4,0.5,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,20,Law,Impact,108.88,60,33.3,6.7,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,20,Law,Environment,108.88,75,25,0,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,20,Law,Overall,108.88,40,44,15,1,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,21,Politics and International Studies,Outputs,76.65,32.7,37.3,23.5,6.1,0.4,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,21,Politics and International Studies,Impact,76.65,86.7,13.3,0,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,21,Politics and International Studies,Environment,76.65,100,0,0,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,21,Politics and International Studies,Overall,76.65,54,27,15,4,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,22,Social Work and Social Policy,Outputs,27.4,67.9,21.8,10.3,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,22,Social Work and Social Policy,Impact,27.4,100,0,0,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,22,Social Work and Social Policy,Environment,27.4,100,0,0,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,22,Social Work and Social Policy,Overall,27.4,79,14,7,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,23,Sociology,Outputs,32.85,23.3,52.6,24.1,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,23,Sociology,Impact,32.85,60,30,10,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,23,Sociology,Environment,32.85,62.5,37.5,0,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,23,Sociology,Overall,32.85,37,45,18,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,24,Anthropology and Development Studies,Outputs,55.8,16.8,35,41.9,5.8,0.5,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,24,Anthropology and Development Studies,Impact,55.8,34.3,60,5.7,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,24,Anthropology and Development Studies,Environment,55.8,37.5,62.5,0,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,24,Anthropology and Development Studies,Overall,55.8,23,45,28,4,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,24,Anthropology and Development Studies,Outputs,44.13,23.3,46.6,29.3,0.8,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,24,Anthropology and Development Studies,Impact,44.13,60,32,8,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,24,Anthropology and Development Studies,Environment,44.13,87.5,12.5,0,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,24,Anthropology and Development Studies,Overall,44.13,40,39,20,1,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,25,Education,Outputs,39.22,50.6,36.4,12.4,0.6,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,25,Education,Impact,39.22,84,16,0,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,25,Education,Environment,39.22,100,0,0,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,C,25,Education,Overall,39.22,65,27,8,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,D,27,Area Studies,Outputs,71.1,31.5,41.6,22.3,4.2,0.4,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,D,27,Area Studies,Impact,71.1,40,35,15,10,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,D,27,Area Studies,Environment,71.1,50,40,10,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,D,27,Area Studies,Overall,71.1,36,40,19,5,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,D,28,Modern Languages and Linguistics,Outputs,116.75,27.8,40.5,27.3,3.4,1,OXFORD,-1.262868,51.757644,15.4,28.2,38.5,15.3,2.6
10007774,University of Oxford,1410,D,28,Modern Languages and Linguistics,Impact,116.75,24.6,37.7,19.2,12.3,6.2,OXFORD,-1.262868,51.757644,90,10,0,0,0
10007774,University of Oxford,1410,D,28,Modern Languages and Linguistics,Environment,116.75,30,60,10,0,0,OXFORD,-1.262868,51.757644,30,70,0,0,0
10007774,University of Oxford,1410,D,28,Modern Languages and Linguistics,Overall,116.75,27,43,23,5,2,OXFORD,-1.262868,51.757644,33,30,25,10,2
10007774,University of Oxford,1410,D,29,English Language and Literature,Outputs,87.79,24.7,50,25,0.3,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,D,29,English Language and Literature,Impact,87.79,60,40,0,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,D,29,English Language and Literature,Environment,87.79,90,10,0,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,D,29,English Language and Literature,Overall,87.79,42,42,16,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,D,30,History,Outputs,130.05,35.4,38.8,24.5,1.3,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,D,30,History,Impact,130.05,44.3,47.1,5.7,2.9,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,D,30,History,Environment,130.05,90,10,0,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,D,30,History,Overall,130.05,45,37,17,1,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,D,31,Classics,Outputs,68.65,34.3,37.4,25.5,2.4,0.4,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,D,31,Classics,Impact,68.65,65,30,5,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,D,31,Classics,Environment,68.65,80,20,0,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,D,31,Classics,Overall,68.65,47,34,17,2,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,D,32,Philosophy,Outputs,71.5,40.9,38,18.3,2.8,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,D,32,Philosophy,Impact,71.5,60,20,20,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,D,32,Philosophy,Environment,71.5,80,20,0,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,D,32,Philosophy,Overall,71.5,51,31,16,2,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,D,33,Theology and Religious Studies,Outputs,32.7,36.1,36,25.4,2.5,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,D,33,Theology and Religious Studies,Impact,32.7,40,20,30,10,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,D,33,Theology and Religious Studies,Environment,32.7,20,70,10,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,D,33,Theology and Religious Studies,Overall,32.7,34,38,24,4,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,D,34,"Art and Design: History, Practice and Theory",Outputs,9,21.4,46.5,25,7.1,0,OXFORD,-1.262868,51.757644,7.4,33.3,29.7,22.2,7.4
10007774,University of Oxford,1410,D,34,"Art and Design: History, Practice and Theory",Impact,9,20,60,20,0,0,OXFORD,-1.262868,51.757644,90,10,0,0,0
10007774,University of Oxford,1410,D,34,"Art and Design: History, Practice and Theory",Environment,9,30,70,0,0,0,OXFORD,-1.262868,51.757644,70,30,0,0,0
10007774,University of Oxford,1410,D,34,"Art and Design: History, Practice and Theory",Overall,9,22,53,20,5,0,OXFORD,-1.262868,51.757644,33,28,20,14,5
10007774,University of Oxford,1410,D,35,"Music, Drama, Dance and Performing Arts",Outputs,20.25,50,33.3,15.3,1.4,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,D,35,"Music, Drama, Dance and Performing Arts",Impact,20.25,36.7,63.3,0,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,D,35,"Music, Drama, Dance and Performing Arts",Environment,20.25,100,0,0,0,0,OXFORD,-1.262868,51.757644,,,,,
10007774,University of Oxford,1410,D,35,"Music, Drama, Dance and Performing Arts",Overall,20.25,55,34,10,1,0,OXFORD,-1.262868,51.757644,,,,,
10004930,Oxford Brookes University,1420,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",Outputs,10.2,15.2,69.6,12.2,0,3,OXFORD,-1.223181,51.754386,,,,,
10004930,Oxford Brookes University,1420,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",Impact,10.2,40,50,10,0,0,OXFORD,-1.223181,51.754386,,,,,
10004930,Oxford Brookes University,1420,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",Environment,10.2,0,62.5,37.5,0,0,OXFORD,-1.223181,51.754386,,,,,
10004930,Oxford Brookes University,1420,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",Overall,10.2,18,64,16,0,2,OXFORD,-1.223181,51.754386,,,,,
10004930,Oxford Brookes University,1420,A,4,"Psychology, Psychiatry and Neuroscience",Outputs,14.7,12.2,31.7,48.8,7.3,0,OXFORD,-1.223181,51.754386,6.4,31.9,55.3,4.3,2.1
10004930,Oxford Brookes University,1420,A,4,"Psychology, Psychiatry and Neuroscience",Impact,14.7,0,60,40,0,0,OXFORD,-1.223181,51.754386,80,20,0,0,0
10004930,Oxford Brookes University,1420,A,4,"Psychology, Psychiatry and Neuroscience",Environment,14.7,0,87.5,12.5,0,0,OXFORD,-1.223181,51.754386,0,75,25,0,0
10004930,Oxford Brookes University,1420,A,4,"Psychology, Psychiatry and Neuroscience",Overall,14.7,8,46,41,5,0,OXFORD,-1.223181,51.754386,20,36,40,3,1
10004930,Oxford Brookes University,1420,A,5,Biological Sciences,Outputs,25.6,11.4,45.6,41.7,1.3,0,OXFORD,-1.223181,51.754386,,,,,
10004930,Oxford Brookes University,1420,A,5,Biological Sciences,Impact,25.6,30,50,0,20,0,OXFORD,-1.223181,51.754386,,,,,
10004930,Oxford Brookes University,1420,A,5,Biological Sciences,Environment,25.6,0,37.5,62.5,0,0,OXFORD,-1.223181,51.754386,,,,,
10004930,Oxford Brookes University,1420,A,5,Biological Sciences,Overall,25.6,13,46,36,5,0,OXFORD,-1.223181,51.754386,,,,,
10004930,Oxford Brookes University,1420,B,11,Computer Science and Informatics,Outputs,13,18.6,60.5,20.9,0,0,OXFORD,-1.223181,51.754386,12.1,53.8,27.5,6.6,0
10004930,Oxford Brookes University,1420,B,11,Computer Science and Informatics,Impact,13,40,0,20,0,40,OXFORD,-1.223181,51.754386,40,60,0,0,0
10004930,Oxford Brookes University,1420,B,11,Computer Science and Informatics,Environment,13,0,0,45,55,0,OXFORD,-1.223181,51.754386,50,50,0,0,0
10004930,Oxford Brookes University,1420,B,11,Computer Science and Informatics,Overall,13,20,39,25,8,8,OXFORD,-1.223181,51.754386,23,55,18,4,0
10004930,Oxford Brookes University,1420,B,15,General Engineering,Outputs,25.9,4.7,67.1,28.2,0,0,OXFORD,-1.223181,51.754386,21,70,8.4,0.3,0.3
10004930,Oxford Brookes University,1420,B,15,General Engineering,Impact,25.9,0,50,40,10,0,OXFORD,-1.223181,51.754386,60,38.1,1.9,0,0
10004930,Oxford Brookes University,1420,B,15,General Engineering,Environment,25.9,0,0,85,15,0,OXFORD,-1.223181,51.754386,70,30,0,0,0
10004930,Oxford Brookes University,1420,B,15,General Engineering,Overall,25.9,3,54,39,4,0,OXFORD,-1.223181,51.754386,36,58,6,0,0
